OrderNumber,ProductName,Color,Category,Subcategory,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount,Freight
SO47372,"Road-650 Red, 60",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,3,469.794,1409.382,0,112.7506,35.2346
SO47372,"ML Road Frame-W - Yellow, 44",Yellow,Components,Road Frames,540.7545,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,324.4527,324.4527,0,25.9562,8.1113
SO47372,"Road-650 Black, 58",Black,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,469.794,469.794,0,37.5835,11.7449
SO47372,"HL Road Frame - Red, 62",Red,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,2,780.8182,1561.6364,0,124.9309,39.0409
SO47372,"Road-650 Red, 48",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,2,469.794,939.588,0,75.167,23.4897
SO47372,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,28.8404,28.8404,0,2.3072,0.721
SO47372,"LL Road Frame - Red, 44",Red,Components,Road Frames,337.22,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,2,202.332,404.664,0,32.3731,10.1166
SO47372,"HL Road Frame - Red, 44",Red,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,780.8182,780.8182,0,62.4655,19.5205
SO47373,"LL Road Frame - Black, 58",Black,Components,Road Frames,306.5636,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,183.9382,183.9382,0,14.7151,4.5985
SO47373,ML Road Rear Wheel,Black,Components,Wheels,275.385,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,3,165.231,495.693,0,39.6554,12.3923
SO47373,HL Road Rear Wheel,Black,Components,Wheels,357.06,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,214.236,214.236,0,17.1389,5.3559
SO47373,"HL Road Frame - Black, 44",Black,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,780.8182,780.8182,0,62.4655,19.5205
SO47374,LL Mountain Rear Wheel,Black,Components,Wheels,87.745,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,4,52.647,210.588,0,16.847,5.2647
SO47374,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,4,1229.4589,4917.8356,0,393.4268,122.9459
SO47374,"Women's Tights, S",Black,Clothing,Tights,74.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,2,44.994,89.988,0,7.199,2.2497
SO47374,ML Mountain Rear Wheel,Black,Components,Wheels,236.025,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,3,141.615,424.845,0,33.9876,10.6211
SO47374,"Full-Finger Gloves, M",Black,Clothing,Gloves,37.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,10,22.794,227.94,0,18.2352,5.6985
SO47374,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,4,28.8404,115.3616,0,9.2289,2.884
SO47374,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,3,20.1865,60.5595,0,4.8448,1.514
SO47374,"Full-Finger Gloves, S",Black,Clothing,Gloves,37.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,4,22.794,91.176,0,7.2941,2.2794
SO47374,"Full-Finger Gloves, L",Black,Clothing,Gloves,37.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,8,22.794,182.352,0,14.5882,4.5588
SO47374,LL Mountain Front Wheel,Black,Components,Wheels,60.745,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,5,36.447,182.235,0,14.5788,4.5559
SO47374,"ML Mountain Frame - Black, 48",Black,Components,Mountain Frames,348.76,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,3,209.256,627.768,0,50.2214,15.6942
SO47374,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47374,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,7,1229.4589,8606.2123,0,688.497,215.1553
SO47374,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,20.1865,20.1865,0,1.6149,0.5047
SO47374,"Men's Bib-Shorts, M",Multi,Clothing,Bib-Shorts,89.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,6,53.994,323.964,0,25.9171,8.0991
SO47374,AWC Logo Cap,Multi,Clothing,Caps,8.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,2,5.1865,10.373,0,0.8298,0.2593
SO47374,"Women's Tights, L",Black,Clothing,Tights,74.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,44.994,44.994,0,3.5995,1.1249
SO47374,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47374,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,3,20.1865,60.5595,0,4.8448,1.514
SO47374,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,2,1242.8518,2485.7036,0,198.8563,62.1426
SO47374,ML Mountain Handlebars,NA,Components,Handlebars,56.2909,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,3,33.7745,101.3235,0,8.1059,2.5331
SO47374,HL Mountain Rear Wheel,Black,Components,Wheels,327.215,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,196.329,196.329,0,15.7063,4.9082
SO47375,"Road-650 Red, 62",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Southwest,1,469.794,469.794,0,37.5835,11.7449
SO47376,HL Mountain Rear Wheel,Black,Components,Wheels,327.215,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,196.329,392.658,0,31.4126,9.8165
SO47376,ML Mountain Rear Wheel,Black,Components,Wheels,236.025,2/29/2012,03-12-2012,03-07-2012,No Discount,France,3,141.615,424.845,0,33.9876,10.6211
SO47377,"ML Road Frame-W - Yellow, 40",Yellow,Components,Road Frames,540.7545,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,324.4527,324.4527,0,25.9562,8.1113
SO47377,LL Road Handlebars,NA,Components,Handlebars,40.4909,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,24.2945,24.2945,0,1.9436,0.6074
SO47377,"LL Road Frame - Red, 60",Red,Components,Road Frames,337.22,2/29/2012,03-12-2012,03-07-2012,No Discount,France,3,202.332,606.996,0,48.5597,15.1749
SO47377,"Road-650 Red, 44",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,7,469.794,3288.558,0,263.0846,82.214
SO47377,LL Road Rear Wheel,Black,Components,Wheels,112.565,2/29/2012,03-12-2012,03-07-2012,No Discount,France,3,67.539,202.617,0,16.2094,5.0654
SO47377,"Road-650 Red, 60",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,Volume Discount 15 to 24,France,18,430.6445,7364.021,387.5801,589.1217,184.1005
SO47377,"Road-550-W Yellow, 38",Yellow,Bikes,Road Bikes,1000.4375,2/29/2012,03-12-2012,03-07-2012,No Discount,France,5,600.2625,3001.3125,0,240.105,75.0328
SO47377,"Road-650 Black, 44",Black,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,469.794,469.794,0,37.5835,11.7449
SO47377,"HL Road Frame - Red, 48",Red,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,780.8182,1561.6364,0,124.9309,39.0409
SO47377,"Road-250 Red, 44",Red,Bikes,Road Bikes,2443.35,2/29/2012,03-12-2012,03-07-2012,No Discount,France,6,1466.01,8796.06,0,703.6848,219.9015
SO47377,"LL Road Frame - Black, 52",Black,Components,Road Frames,306.5636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,4,183.9382,735.7528,0,58.8602,18.3938
SO47377,"HL Road Frame - Red, 44",Red,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,780.8182,780.8182,0,62.4655,19.5205
SO47377,"LL Road Frame - Red, 62",Red,Components,Road Frames,337.22,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,202.332,202.332,0,16.1866,5.0583
SO47377,"LL Road Frame - Black, 44",Black,Components,Road Frames,306.5636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,183.9382,367.8764,0,29.4301,9.1969
SO47377,"Road-650 Black, 58",Black,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,5,469.794,2348.97,0,187.9176,58.7243
SO47377,HL Road Rear Wheel,Black,Components,Wheels,357.06,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,214.236,214.236,0,17.1389,5.3559
SO47377,"HL Road Frame - Red, 62",Red,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,3,780.8182,2342.4546,0,187.3964,58.5614
SO47377,"Road-250 Red, 52",Red,Bikes,Road Bikes,2443.35,2/29/2012,03-12-2012,03-07-2012,No Discount,France,3,1466.01,4398.03,0,351.8424,109.9508
SO47377,ML Road Rear Wheel,Black,Components,Wheels,275.385,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,165.231,165.231,0,13.2185,4.1308
SO47377,ML Road Front Wheel,Black,Components,Wheels,248.385,2/29/2012,03-12-2012,03-07-2012,No Discount,France,4,149.031,596.124,0,47.6899,14.9031
SO47377,"Road-550-W Yellow, 48",Yellow,Bikes,Road Bikes,1000.4375,2/29/2012,03-12-2012,03-07-2012,No Discount,France,7,600.2625,4201.8375,0,336.147,105.0459
SO47377,"Road-250 Black, 48",Black,Bikes,Road Bikes,2181.5625,2/29/2012,03-12-2012,03-07-2012,No Discount,France,4,1308.9375,5235.75,0,418.86,130.8938
SO47377,"LL Road Frame - Black, 58",Black,Components,Road Frames,306.5636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,183.9382,183.9382,0,14.7151,4.5985
SO47377,"Road-250 Black, 52",Black,Bikes,Road Bikes,2181.5625,2/29/2012,03-12-2012,03-07-2012,No Discount,France,3,1308.9375,3926.8125,0,314.145,98.1703
SO47377,HL Road Front Wheel,Black,Components,Wheels,330.06,2/29/2012,03-12-2012,03-07-2012,No Discount,France,5,198.036,990.18,0,79.2144,24.7545
SO47377,"Road-650 Black, 48",Black,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,469.794,469.794,0,37.5835,11.7449
SO47377,HL Road Handlebars,NA,Components,Handlebars,109.3364,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,65.6018,131.2036,0,10.4963,3.2801
SO47377,"LL Road Frame - Red, 44",Red,Components,Road Frames,337.22,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,202.332,404.664,0,32.3731,10.1166
SO47377,"Road-650 Red, 58",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,4,469.794,1879.176,0,150.3341,46.9794
SO47377,"Road-650 Red, 48",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,469.794,939.588,0,75.167,23.4897
SO47377,"Road-650 Red, 52",Red,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,469.794,469.794,0,37.5835,11.7449
SO47377,"Road-650 Black, 62",Black,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,469.794,939.588,0,75.167,23.4897
SO47377,"Road-650 Black, 52",Black,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,10,469.794,4697.94,0,375.8352,117.4485
SO47377,"Road-550-W Yellow, 40",Yellow,Bikes,Road Bikes,1000.4375,2/29/2012,03-12-2012,03-07-2012,No Discount,France,5,600.2625,3001.3125,0,240.105,75.0328
SO47377,"Road-650 Black, 60",Black,Bikes,Road Bikes,782.99,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,469.794,939.588,0,75.167,23.4897
SO47377,"LL Road Frame - Red, 52",Red,Components,Road Frames,337.22,2/29/2012,03-12-2012,03-07-2012,No Discount,France,2,202.332,404.664,0,32.3731,10.1166
SO47377,"Road-250 Red, 48",Red,Bikes,Road Bikes,2443.35,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,1466.01,1466.01,0,117.2808,36.6503
SO47377,"HL Road Frame - Black, 48",Black,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,4,780.8182,3123.2728,0,249.8618,78.0818
SO47377,"ML Road Frame-W - Yellow, 38",Yellow,Components,Road Frames,540.7545,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,324.4527,324.4527,0,25.9562,8.1113
SO47377,"HL Road Frame - Black, 44",Black,Components,Road Frames,1301.3636,2/29/2012,03-12-2012,03-07-2012,No Discount,France,1,780.8182,780.8182,0,62.4655,19.5205
SO47378,"Mountain-300 Black, 44",Black,Bikes,Mountain Bikes,1079.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,3,647.994,1943.982,0,155.5186,48.5996
SO47378,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,28.8404,57.6808,0,4.6145,1.442
SO47378,"Full-Finger Gloves, S",Black,Clothing,Gloves,37.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,22.794,45.588,0,3.647,1.1397
SO47378,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,1,1229.4589,1229.4589,0,98.3567,30.7365
SO47378,"Full-Finger Gloves, L",Black,Clothing,Gloves,37.99,2/29/2012,03-12-2012,03-07-2012,Volume Discount 15 to 24,Central,18,20.8945,357.296,18.8051,28.5837,8.9324
SO47378,AWC Logo Cap,Multi,Clothing,Caps,8.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,10,5.1865,51.865,0,4.1492,1.2966
SO47378,ML Mountain Front Wheel,Black,Components,Wheels,209.025,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,4,125.415,501.66,0,40.1328,12.5415
SO47378,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,1229.4589,2458.9178,0,196.7134,61.4729
SO47378,Cable Lock,NA,Accessories,Locks,25,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,5,15,75,0,6,1.875
SO47378,"HL Mountain Frame - Black, 42",Black,Components,Mountain Frames,1226.9091,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,736.1455,1472.291,0,117.7833,36.8073
SO47378,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,8,28.8404,230.7232,0,18.4579,5.7681
SO47378,HL Mountain Handlebars,NA,Components,Handlebars,109.3364,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,65.6018,131.2036,0,10.4963,3.2801
SO47378,"Full-Finger Gloves, M",Black,Clothing,Gloves,37.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,6,22.794,136.764,0,10.9411,3.4191
SO47378,HL Mountain Front Wheel,Black,Components,Wheels,300.215,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,180.129,360.258,0,28.8206,9.0065
SO47378,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,3,20.1865,60.5595,0,4.8448,1.514
SO47378,"Men's Bib-Shorts, S",Multi,Clothing,Bib-Shorts,89.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,3,53.994,161.982,0,12.9586,4.0496
SO47378,"Men's Bib-Shorts, M",Multi,Clothing,Bib-Shorts,89.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,9,53.994,485.946,0,38.8757,12.1487
SO47378,"Mountain-300 Black, 40",Black,Bikes,Mountain Bikes,1079.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,6,647.994,3887.964,0,311.0371,97.1991
SO47378,"ML Mountain Frame - Black, 38",Black,Components,Mountain Frames,348.76,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,209.256,418.512,0,33.481,10.4628
SO47378,ML Mountain Rear Wheel,Black,Components,Wheels,236.025,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,3,141.615,424.845,0,33.9876,10.6211
SO47378,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,3,20.1865,60.5595,0,4.8448,1.514
SO47378,"Men's Bib-Shorts, L",Multi,Clothing,Bib-Shorts,89.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,53.994,107.988,0,8.639,2.6997
SO47378,"Half-Finger Gloves, M",Black,Clothing,Gloves,23.5481,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,5,14.1289,70.6445,0,5.6516,1.7661
SO47378,LL Mountain Handlebars,NA,Components,Handlebars,40.4909,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,1,24.2945,24.2945,0,1.9436,0.6074
SO47378,Minipump,NA,Accessories,Pumps,19.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,11.994,23.988,0,1.919,0.5997
SO47378,"Mountain-200 Silver, 46",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47378,"Mountain-200 Silver, 42",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,8,1242.8518,9942.8144,0,795.4252,248.5704
SO47378,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,3,28.8404,86.5212,0,6.9217,2.163
SO47378,"ML Mountain Frame - Black, 48",Black,Components,Mountain Frames,348.76,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,209.256,418.512,0,33.481,10.4628
SO47378,"Mountain-200 Silver, 38",Silver,Bikes,Mountain Bikes,2071.4196,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,4,1242.8518,4971.4072,0,397.7126,124.2852
SO47378,LL Mountain Rear Wheel,Black,Components,Wheels,87.745,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,1,52.647,52.647,0,4.2118,1.3162
SO47378,"Women's Tights, L",Black,Clothing,Tights,74.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,2,44.994,89.988,0,7.199,2.2497
SO47378,"Men's Sports Shorts, M",Black,Clothing,Shorts,59.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,6,35.994,215.964,0,17.2771,5.3991
SO47378,"Mountain-300 Black, 48",Black,Bikes,Mountain Bikes,1079.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,6,647.994,3887.964,0,311.0371,97.1991
SO47378,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Central,3,20.1865,60.5595,0,4.8448,1.514
SO47379,"Men's Bib-Shorts, M",Multi,Clothing,Bib-Shorts,89.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,1,53.994,53.994,0,4.3195,1.3499
SO47380,"HL Mountain Frame - Black, 42",Black,Components,Mountain Frames,1226.9091,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,5,736.1455,3680.7275,0,294.4582,92.0182
SO47380,ML Mountain Handlebars,NA,Components,Handlebars,56.2909,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,1,33.7745,33.7745,0,2.702,0.8444
SO47380,"ML Mountain Frame - Black, 44",Black,Components,Mountain Frames,348.76,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,209.256,418.512,0,33.481,10.4628
SO47380,"Mountain-300 Black, 48",Black,Bikes,Mountain Bikes,1079.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,647.994,1295.988,0,103.679,32.3997
SO47380,"HL Mountain Frame - Silver, 38",Silver,Components,Mountain Frames,1240.4545,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,4,744.2727,2977.0908,0,238.1673,74.4273
SO47380,"Men's Bib-Shorts, S",Multi,Clothing,Bib-Shorts,89.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,3,53.994,161.982,0,12.9586,4.0496
SO47380,AWC Logo Cap,Multi,Clothing,Caps,8.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,9,5.1865,46.6785,0,3.7343,1.167
SO47380,"Long-Sleeve Logo Jersey, M",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,28.8404,57.6808,0,4.6145,1.442
SO47380,"ML Mountain Frame - Black, 48",Black,Components,Mountain Frames,348.76,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,4,209.256,837.024,0,66.9619,20.9256
SO47380,"Long-Sleeve Logo Jersey, XL",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,28.8404,57.6808,0,4.6145,1.442
SO47380,"Sport-100 Helmet, Blue",Blue,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,20.1865,40.373,0,3.2298,1.0093
SO47380,Minipump,NA,Accessories,Pumps,19.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,3,11.994,35.982,0,2.8786,0.8996
SO47380,HL Mountain Handlebars,NA,Components,Handlebars,109.3364,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,3,65.6018,196.8054,0,15.7444,4.9201
SO47380,"Full-Finger Gloves, S",Black,Clothing,Gloves,37.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,22.794,45.588,0,3.647,1.1397
SO47380,HL Mountain Rear Wheel,Black,Components,Wheels,327.215,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,1,196.329,196.329,0,15.7063,4.9082
SO47380,"Mountain-200 Black, 38",Black,Bikes,Mountain Bikes,2049.0982,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,1,1229.4589,1229.4589,0,98.3567,30.7365
SO47380,"Mountain-200 Black, 46",Black,Bikes,Mountain Bikes,2049.0982,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,8,1229.4589,9835.6712,0,786.8537,245.8918
SO47380,"Mountain-300 Black, 38",Black,Bikes,Mountain Bikes,1079.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,3,647.994,1943.982,0,155.5186,48.5996
SO47380,"Sport-100 Helmet, Black",Black,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,20.1865,40.373,0,3.2298,1.0093
SO47380,"Long-Sleeve Logo Jersey, L",Multi,Clothing,Jerseys,48.0673,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,8,28.8404,230.7232,0,18.4579,5.7681
SO47380,"Mountain-200 Black, 42",Black,Bikes,Mountain Bikes,2049.0982,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,5,1229.4589,6147.2945,0,491.7836,153.6824
SO47380,LL Mountain Front Wheel,Black,Components,Wheels,60.745,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,36.447,72.894,0,5.8315,1.8224
SO47380,ML Mountain Front Wheel,Black,Components,Wheels,209.025,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,1,125.415,125.415,0,10.0332,3.1354
SO47380,"Half-Finger Gloves, M",Black,Clothing,Gloves,23.5481,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,4,14.1289,56.5156,0,4.5212,1.4129
SO47380,"Men's Sports Shorts, M",Black,Clothing,Shorts,59.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,2,35.994,71.988,0,5.759,1.7997
SO47380,"Sport-100 Helmet, Red",Red,Accessories,Helmets,33.6442,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,4,20.1865,80.746,0,6.4597,2.0187
SO47380,"Mountain-300 Black, 40",Black,Bikes,Mountain Bikes,1079.99,2/29/2012,03-12-2012,03-07-2012,No Discount,Canada,6,647.994,3887.964,0,311.0371,97.1991
